,Show,EpId,ClipId,filename,Interjection,um_label_1
25913,WomenWhoStutter,86,4,WomenWhoStutter_86_4.wav,1,
25917,WomenWhoStutter,86,8,WomenWhoStutter_86_8.wav,3,
25918,WomenWhoStutter,86,9,WomenWhoStutter_86_9.wav,2,
25919,WomenWhoStutter,86,10,WomenWhoStutter_86_10.wav,1,
25921,WomenWhoStutter,86,12,WomenWhoStutter_86_12.wav,1,1
25922,WomenWhoStutter,86,13,WomenWhoStutter_86_13.wav,2,1
25923,WomenWhoStutter,86,14,WomenWhoStutter_86_14.wav,3,1
25924,WomenWhoStutter,86,15,WomenWhoStutter_86_15.wav,2,1
25925,WomenWhoStutter,86,16,WomenWhoStutter_86_16.wav,1,1
25926,WomenWhoStutter,86,17,WomenWhoStutter_86_17.wav,3,1
25929,WomenWhoStutter,86,20,WomenWhoStutter_86_20.wav,1,
25930,WomenWhoStutter,86,21,WomenWhoStutter_86_21.wav,1,
25931,WomenWhoStutter,86,22,WomenWhoStutter_86_22.wav,3,1
25933,WomenWhoStutter,86,24,WomenWhoStutter_86_24.wav,1,
25935,WomenWhoStutter,86,26,WomenWhoStutter_86_26.wav,2,1
25939,WomenWhoStutter,86,30,WomenWhoStutter_86_30.wav,1,
25942,WomenWhoStutter,86,33,WomenWhoStutter_86_33.wav,1,
25948,WomenWhoStutter,86,39,WomenWhoStutter_86_39.wav,1,1
25949,WomenWhoStutter,86,40,WomenWhoStutter_86_40.wav,3,1
25950,WomenWhoStutter,86,41,WomenWhoStutter_86_41.wav,2,1
25951,WomenWhoStutter,86,42,WomenWhoStutter_86_42.wav,3,1
25956,WomenWhoStutter,86,47,WomenWhoStutter_86_47.wav,1,
25962,WomenWhoStutter,86,53,WomenWhoStutter_86_53.wav,3,1
25963,WomenWhoStutter,86,54,WomenWhoStutter_86_54.wav,2,1
25966,WomenWhoStutter,86,57,WomenWhoStutter_86_57.wav,2,1
25967,WomenWhoStutter,86,58,WomenWhoStutter_86_58.wav,2,1
25968,WomenWhoStutter,86,59,WomenWhoStutter_86_59.wav,2,1
25969,WomenWhoStutter,86,60,WomenWhoStutter_86_60.wav,3,1
25970,WomenWhoStutter,86,61,WomenWhoStutter_86_61.wav,2,1
25971,WomenWhoStutter,86,62,WomenWhoStutter_86_62.wav,3,1
25978,WomenWhoStutter,86,69,WomenWhoStutter_86_69.wav,2,1
25979,WomenWhoStutter,86,70,WomenWhoStutter_86_70.wav,3,1
25981,WomenWhoStutter,86,72,WomenWhoStutter_86_72.wav,3,1
25982,WomenWhoStutter,86,73,WomenWhoStutter_86_73.wav,3,1
25983,WomenWhoStutter,86,74,WomenWhoStutter_86_74.wav,3,
25984,WomenWhoStutter,86,75,WomenWhoStutter_86_75.wav,3,
25987,WomenWhoStutter,86,78,WomenWhoStutter_86_78.wav,3,1
25988,WomenWhoStutter,86,79,WomenWhoStutter_86_79.wav,3,1
25989,WomenWhoStutter,86,80,WomenWhoStutter_86_80.wav,2,1
25990,WomenWhoStutter,86,81,WomenWhoStutter_86_81.wav,2,1
25993,WomenWhoStutter,86,84,WomenWhoStutter_86_84.wav,3,1
25994,WomenWhoStutter,86,85,WomenWhoStutter_86_85.wav,2,1
25995,WomenWhoStutter,86,86,WomenWhoStutter_86_86.wav,3,1
25997,WomenWhoStutter,86,88,WomenWhoStutter_86_88.wav,1,
26000,WomenWhoStutter,86,91,WomenWhoStutter_86_91.wav,2,
26002,WomenWhoStutter,86,93,WomenWhoStutter_86_93.wav,1,1
26005,WomenWhoStutter,86,96,WomenWhoStutter_86_96.wav,3,1
26006,WomenWhoStutter,86,97,WomenWhoStutter_86_97.wav,3,1
26007,WomenWhoStutter,86,98,WomenWhoStutter_86_98.wav,1,1
26008,WomenWhoStutter,86,99,WomenWhoStutter_86_99.wav,2,1
26009,WomenWhoStutter,86,100,WomenWhoStutter_86_100.wav,3,1
26014,WomenWhoStutter,86,105,WomenWhoStutter_86_105.wav,3,1
26015,WomenWhoStutter,86,106,WomenWhoStutter_86_106.wav,3,1
26016,WomenWhoStutter,86,107,WomenWhoStutter_86_107.wav,3,1
26017,WomenWhoStutter,86,108,WomenWhoStutter_86_108.wav,3,1
26018,WomenWhoStutter,86,109,WomenWhoStutter_86_109.wav,1,
26022,WomenWhoStutter,86,113,WomenWhoStutter_86_113.wav,1,
26023,WomenWhoStutter,86,114,WomenWhoStutter_86_114.wav,3,1
26024,WomenWhoStutter,86,115,WomenWhoStutter_86_115.wav,2,1
26025,WomenWhoStutter,86,116,WomenWhoStutter_86_116.wav,3,1
26026,WomenWhoStutter,86,117,WomenWhoStutter_86_117.wav,2,1
26028,WomenWhoStutter,86,119,WomenWhoStutter_86_119.wav,1,
26030,WomenWhoStutter,86,121,WomenWhoStutter_86_121.wav,1,
26034,WomenWhoStutter,86,125,WomenWhoStutter_86_125.wav,1,
26035,WomenWhoStutter,86,126,WomenWhoStutter_86_126.wav,3,1
26036,WomenWhoStutter,86,127,WomenWhoStutter_86_127.wav,3,1
26037,WomenWhoStutter,86,128,WomenWhoStutter_86_128.wav,3,1
26038,WomenWhoStutter,86,129,WomenWhoStutter_86_129.wav,2,1
26039,WomenWhoStutter,86,130,WomenWhoStutter_86_130.wav,3,1
26040,WomenWhoStutter,86,131,WomenWhoStutter_86_131.wav,1,
26042,WomenWhoStutter,86,133,WomenWhoStutter_86_133.wav,3,1
26043,WomenWhoStutter,86,134,WomenWhoStutter_86_134.wav,1,
26044,WomenWhoStutter,86,135,WomenWhoStutter_86_135.wav,3,1
26045,WomenWhoStutter,86,136,WomenWhoStutter_86_136.wav,3,1
26051,WomenWhoStutter,86,142,WomenWhoStutter_86_142.wav,3,1
26052,WomenWhoStutter,86,143,WomenWhoStutter_86_143.wav,3,1
26057,WomenWhoStutter,86,148,WomenWhoStutter_86_148.wav,3,
26062,WomenWhoStutter,86,153,WomenWhoStutter_86_153.wav,3,1
26063,WomenWhoStutter,86,154,WomenWhoStutter_86_154.wav,3,1
26065,WomenWhoStutter,86,156,WomenWhoStutter_86_156.wav,3,
26066,WomenWhoStutter,86,157,WomenWhoStutter_86_157.wav,1,1
26067,WomenWhoStutter,86,158,WomenWhoStutter_86_158.wav,2,1
26074,WomenWhoStutter,86,165,WomenWhoStutter_86_165.wav,3,1
26075,WomenWhoStutter,86,166,WomenWhoStutter_86_166.wav,3,1
26081,WomenWhoStutter,87,5,WomenWhoStutter_87_5.wav,2,1
26082,WomenWhoStutter,87,6,WomenWhoStutter_87_6.wav,3,1
26087,WomenWhoStutter,87,11,WomenWhoStutter_87_11.wav,3,1
26091,WomenWhoStutter,87,15,WomenWhoStutter_87_15.wav,3,
26092,WomenWhoStutter,87,16,WomenWhoStutter_87_16.wav,3,1
26097,WomenWhoStutter,87,21,WomenWhoStutter_87_21.wav,2,1
26098,WomenWhoStutter,87,22,WomenWhoStutter_87_22.wav,3,1
26101,WomenWhoStutter,87,25,WomenWhoStutter_87_25.wav,1,1
26104,WomenWhoStutter,87,28,WomenWhoStutter_87_28.wav,1,
26105,WomenWhoStutter,87,29,WomenWhoStutter_87_29.wav,1,
26106,WomenWhoStutter,87,30,WomenWhoStutter_87_30.wav,3,
26107,WomenWhoStutter,87,31,WomenWhoStutter_87_31.wav,2,
26109,WomenWhoStutter,87,33,WomenWhoStutter_87_33.wav,1,
26112,WomenWhoStutter,87,36,WomenWhoStutter_87_36.wav,3,1
26113,WomenWhoStutter,87,37,WomenWhoStutter_87_37.wav,1,
26118,WomenWhoStutter,87,42,WomenWhoStutter_87_42.wav,1,
26119,WomenWhoStutter,87,43,WomenWhoStutter_87_43.wav,3,1
26120,WomenWhoStutter,87,44,WomenWhoStutter_87_44.wav,2,1
26125,WomenWhoStutter,87,49,WomenWhoStutter_87_49.wav,2,1
26128,WomenWhoStutter,87,52,WomenWhoStutter_87_52.wav,2,1
26129,WomenWhoStutter,87,53,WomenWhoStutter_87_53.wav,1,
26131,WomenWhoStutter,87,55,WomenWhoStutter_87_55.wav,1,
26137,WomenWhoStutter,87,61,WomenWhoStutter_87_61.wav,1,
26138,WomenWhoStutter,87,62,WomenWhoStutter_87_62.wav,3,1
26139,WomenWhoStutter,87,63,WomenWhoStutter_87_63.wav,2,1
26140,WomenWhoStutter,87,64,WomenWhoStutter_87_64.wav,2,1
26142,WomenWhoStutter,87,66,WomenWhoStutter_87_66.wav,3,1
26144,WomenWhoStutter,87,68,WomenWhoStutter_87_68.wav,1,
26146,WomenWhoStutter,87,70,WomenWhoStutter_87_70.wav,3,1
26149,WomenWhoStutter,87,73,WomenWhoStutter_87_73.wav,3,1
26151,WomenWhoStutter,87,75,WomenWhoStutter_87_75.wav,1,
26152,WomenWhoStutter,87,76,WomenWhoStutter_87_76.wav,2,
26165,WomenWhoStutter,87,89,WomenWhoStutter_87_89.wav,3,
26166,WomenWhoStutter,87,90,WomenWhoStutter_87_90.wav,1,
26167,WomenWhoStutter,87,91,WomenWhoStutter_87_91.wav,1,1
26168,WomenWhoStutter,87,92,WomenWhoStutter_87_92.wav,2,1
26169,WomenWhoStutter,87,93,WomenWhoStutter_87_93.wav,3,
26170,WomenWhoStutter,87,94,WomenWhoStutter_87_94.wav,2,
26171,WomenWhoStutter,87,95,WomenWhoStutter_87_95.wav,2,
26180,WomenWhoStutter,87,104,WomenWhoStutter_87_104.wav,1,
26181,WomenWhoStutter,87,105,WomenWhoStutter_87_105.wav,3,1
26182,WomenWhoStutter,87,106,WomenWhoStutter_87_106.wav,3,1
26188,WomenWhoStutter,87,112,WomenWhoStutter_87_112.wav,2,
26190,WomenWhoStutter,87,114,WomenWhoStutter_87_114.wav,2,
26192,WomenWhoStutter,87,116,WomenWhoStutter_87_116.wav,1,1
26193,WomenWhoStutter,87,117,WomenWhoStutter_87_117.wav,1,
26194,WomenWhoStutter,87,118,WomenWhoStutter_87_118.wav,3,1
26195,WomenWhoStutter,87,119,WomenWhoStutter_87_119.wav,1,
26197,WomenWhoStutter,87,121,WomenWhoStutter_87_121.wav,2,
26198,WomenWhoStutter,87,122,WomenWhoStutter_87_122.wav,3,
26199,WomenWhoStutter,87,123,WomenWhoStutter_87_123.wav,1,
26202,WomenWhoStutter,87,126,WomenWhoStutter_87_126.wav,3,1
26204,WomenWhoStutter,87,128,WomenWhoStutter_87_128.wav,3,1
26206,WomenWhoStutter,87,130,WomenWhoStutter_87_130.wav,2,1
26207,WomenWhoStutter,87,131,WomenWhoStutter_87_131.wav,2,1
26210,WomenWhoStutter,87,134,WomenWhoStutter_87_134.wav,1,
26211,WomenWhoStutter,87,135,WomenWhoStutter_87_135.wav,3,1
26213,WomenWhoStutter,87,137,WomenWhoStutter_87_137.wav,1,
26214,WomenWhoStutter,87,138,WomenWhoStutter_87_138.wav,2,1
26215,WomenWhoStutter,87,139,WomenWhoStutter_87_139.wav,2,1
26216,WomenWhoStutter,87,140,WomenWhoStutter_87_140.wav,1,
26219,WomenWhoStutter,87,143,WomenWhoStutter_87_143.wav,3,1
26221,WomenWhoStutter,87,145,WomenWhoStutter_87_145.wav,1,
26222,WomenWhoStutter,87,146,WomenWhoStutter_87_146.wav,2,1
26223,WomenWhoStutter,87,147,WomenWhoStutter_87_147.wav,2,
26224,WomenWhoStutter,87,148,WomenWhoStutter_87_148.wav,1,
26225,WomenWhoStutter,87,149,WomenWhoStutter_87_149.wav,3,1
26227,WomenWhoStutter,87,151,WomenWhoStutter_87_151.wav,1,
26230,WomenWhoStutter,87,154,WomenWhoStutter_87_154.wav,1,
26235,WomenWhoStutter,87,159,WomenWhoStutter_87_159.wav,1,
26237,WomenWhoStutter,87,161,WomenWhoStutter_87_161.wav,1,1
26242,WomenWhoStutter,87,166,WomenWhoStutter_87_166.wav,3,
26243,WomenWhoStutter,87,167,WomenWhoStutter_87_167.wav,1,
26244,WomenWhoStutter,87,168,WomenWhoStutter_87_168.wav,2,1
26247,WomenWhoStutter,87,171,WomenWhoStutter_87_171.wav,3,1
26248,WomenWhoStutter,87,172,WomenWhoStutter_87_172.wav,1,
26251,WomenWhoStutter,87,175,WomenWhoStutter_87_175.wav,1,
26252,WomenWhoStutter,87,176,WomenWhoStutter_87_176.wav,3,1
26254,WomenWhoStutter,87,178,WomenWhoStutter_87_178.wav,3,
26255,WomenWhoStutter,87,179,WomenWhoStutter_87_179.wav,3,
26257,WomenWhoStutter,87,181,WomenWhoStutter_87_181.wav,1,
26258,WomenWhoStutter,87,182,WomenWhoStutter_87_182.wav,2,1
26259,WomenWhoStutter,87,183,WomenWhoStutter_87_183.wav,3,1
26262,WomenWhoStutter,87,186,WomenWhoStutter_87_186.wav,3,1
26263,WomenWhoStutter,87,187,WomenWhoStutter_87_187.wav,3,1
26268,WomenWhoStutter,87,192,WomenWhoStutter_87_192.wav,3,1
26270,WomenWhoStutter,87,194,WomenWhoStutter_87_194.wav,3,1
26272,WomenWhoStutter,87,196,WomenWhoStutter_87_196.wav,3,1
26273,WomenWhoStutter,87,197,WomenWhoStutter_87_197.wav,3,1
26277,WomenWhoStutter,87,201,WomenWhoStutter_87_201.wav,3,1
26278,WomenWhoStutter,87,202,WomenWhoStutter_87_202.wav,2,1
26281,WomenWhoStutter,87,205,WomenWhoStutter_87_205.wav,1,
26283,WomenWhoStutter,88,1,WomenWhoStutter_88_1.wav,3,1
26285,WomenWhoStutter,88,3,WomenWhoStutter_88_3.wav,3,1
26286,WomenWhoStutter,88,4,WomenWhoStutter_88_4.wav,2,1
26287,WomenWhoStutter,88,5,WomenWhoStutter_88_5.wav,3,1
26288,WomenWhoStutter,88,6,WomenWhoStutter_88_6.wav,3,1
26290,WomenWhoStutter,88,8,WomenWhoStutter_88_8.wav,3,1
26292,WomenWhoStutter,88,10,WomenWhoStutter_88_10.wav,3,
26295,WomenWhoStutter,88,13,WomenWhoStutter_88_13.wav,3,
26296,WomenWhoStutter,88,14,WomenWhoStutter_88_14.wav,3,
26297,WomenWhoStutter,88,15,WomenWhoStutter_88_15.wav,3,
26301,WomenWhoStutter,88,19,WomenWhoStutter_88_19.wav,1,1
26303,WomenWhoStutter,88,21,WomenWhoStutter_88_21.wav,3,1
26305,WomenWhoStutter,88,23,WomenWhoStutter_88_23.wav,2,1
26306,WomenWhoStutter,88,24,WomenWhoStutter_88_24.wav,2,
26308,WomenWhoStutter,88,26,WomenWhoStutter_88_26.wav,3,1
26309,WomenWhoStutter,88,27,WomenWhoStutter_88_27.wav,1,
26312,WomenWhoStutter,88,30,WomenWhoStutter_88_30.wav,3,1
26314,WomenWhoStutter,88,32,WomenWhoStutter_88_32.wav,3,
26315,WomenWhoStutter,88,33,WomenWhoStutter_88_33.wav,2,
26319,WomenWhoStutter,88,37,WomenWhoStutter_88_37.wav,3,1
26320,WomenWhoStutter,88,38,WomenWhoStutter_88_38.wav,3,
26321,WomenWhoStutter,88,39,WomenWhoStutter_88_39.wav,1,
26324,WomenWhoStutter,88,42,WomenWhoStutter_88_42.wav,2,1
26326,WomenWhoStutter,88,44,WomenWhoStutter_88_44.wav,3,1
26328,WomenWhoStutter,88,46,WomenWhoStutter_88_46.wav,1,1
26329,WomenWhoStutter,88,47,WomenWhoStutter_88_47.wav,1,
26331,WomenWhoStutter,88,49,WomenWhoStutter_88_49.wav,3,1
26336,WomenWhoStutter,88,54,WomenWhoStutter_88_54.wav,3,1
26339,WomenWhoStutter,88,57,WomenWhoStutter_88_57.wav,2,1
26343,WomenWhoStutter,88,61,WomenWhoStutter_88_61.wav,1,
26344,WomenWhoStutter,88,62,WomenWhoStutter_88_62.wav,1,
26346,WomenWhoStutter,88,64,WomenWhoStutter_88_64.wav,3,
26347,WomenWhoStutter,88,65,WomenWhoStutter_88_65.wav,2,
26348,WomenWhoStutter,88,66,WomenWhoStutter_88_66.wav,1,
26352,WomenWhoStutter,88,70,WomenWhoStutter_88_70.wav,3,1
26363,WomenWhoStutter,88,81,WomenWhoStutter_88_81.wav,2,1
26368,WomenWhoStutter,88,86,WomenWhoStutter_88_86.wav,3,
26369,WomenWhoStutter,88,87,WomenWhoStutter_88_87.wav,2,
26376,WomenWhoStutter,88,94,WomenWhoStutter_88_94.wav,1,1
26377,WomenWhoStutter,88,95,WomenWhoStutter_88_95.wav,1,
26378,WomenWhoStutter,88,96,WomenWhoStutter_88_96.wav,3,1
26380,WomenWhoStutter,88,98,WomenWhoStutter_88_98.wav,3,1
26391,WomenWhoStutter,88,109,WomenWhoStutter_88_109.wav,3,1
26393,WomenWhoStutter,88,111,WomenWhoStutter_88_111.wav,2,1
26396,WomenWhoStutter,88,114,WomenWhoStutter_88_114.wav,2,1
26398,WomenWhoStutter,88,116,WomenWhoStutter_88_116.wav,3,
26400,WomenWhoStutter,88,118,WomenWhoStutter_88_118.wav,2,
26403,WomenWhoStutter,88,121,WomenWhoStutter_88_121.wav,1,
26405,WomenWhoStutter,88,123,WomenWhoStutter_88_123.wav,3,1
26411,WomenWhoStutter,88,129,WomenWhoStutter_88_129.wav,1,
26414,WomenWhoStutter,88,132,WomenWhoStutter_88_132.wav,3,
26419,WomenWhoStutter,88,137,WomenWhoStutter_88_137.wav,1,
26422,WomenWhoStutter,88,140,WomenWhoStutter_88_140.wav,3,
26423,WomenWhoStutter,88,141,WomenWhoStutter_88_141.wav,3,
26426,WomenWhoStutter,88,144,WomenWhoStutter_88_144.wav,3,1
26429,WomenWhoStutter,88,147,WomenWhoStutter_88_147.wav,3,1
26433,WomenWhoStutter,88,151,WomenWhoStutter_88_151.wav,3,1
26438,WomenWhoStutter,88,156,WomenWhoStutter_88_156.wav,2,1
26440,WomenWhoStutter,88,158,WomenWhoStutter_88_158.wav,2,1
26441,WomenWhoStutter,88,159,WomenWhoStutter_88_159.wav,3,1
26442,WomenWhoStutter,88,160,WomenWhoStutter_88_160.wav,3,1
26443,WomenWhoStutter,88,161,WomenWhoStutter_88_161.wav,1,
26447,WomenWhoStutter,88,165,WomenWhoStutter_88_165.wav,3,
26448,WomenWhoStutter,88,166,WomenWhoStutter_88_166.wav,3,1
26449,WomenWhoStutter,88,167,WomenWhoStutter_88_167.wav,1,
26451,WomenWhoStutter,88,169,WomenWhoStutter_88_169.wav,2,1
26452,WomenWhoStutter,88,170,WomenWhoStutter_88_170.wav,1,
26453,WomenWhoStutter,88,171,WomenWhoStutter_88_171.wav,3,1
26458,WomenWhoStutter,88,176,WomenWhoStutter_88_176.wav,1,
26461,WomenWhoStutter,88,179,WomenWhoStutter_88_179.wav,3,1
26464,WomenWhoStutter,88,182,WomenWhoStutter_88_182.wav,1,
26468,WomenWhoStutter,88,186,WomenWhoStutter_88_186.wav,3,
26472,WomenWhoStutter,88,190,WomenWhoStutter_88_190.wav,1,
26475,WomenWhoStutter,88,193,WomenWhoStutter_88_193.wav,1,
26476,WomenWhoStutter,88,194,WomenWhoStutter_88_194.wav,1,1
26479,WomenWhoStutter,88,197,WomenWhoStutter_88_197.wav,3,1
26485,WomenWhoStutter,88,203,WomenWhoStutter_88_203.wav,1,1
26486,WomenWhoStutter,88,204,WomenWhoStutter_88_204.wav,3,1
26489,WomenWhoStutter,88,207,WomenWhoStutter_88_207.wav,3,
26492,WomenWhoStutter,88,210,WomenWhoStutter_88_210.wav,1,
26497,WomenWhoStutter,88,215,WomenWhoStutter_88_215.wav,3,1
26498,WomenWhoStutter,88,216,WomenWhoStutter_88_216.wav,1,
26499,WomenWhoStutter,88,217,WomenWhoStutter_88_217.wav,2,1
26501,WomenWhoStutter,88,219,WomenWhoStutter_88_219.wav,3,1
26502,WomenWhoStutter,88,220,WomenWhoStutter_88_220.wav,1,
26503,WomenWhoStutter,88,221,WomenWhoStutter_88_221.wav,2,
26504,WomenWhoStutter,88,222,WomenWhoStutter_88_222.wav,3,1
26506,WomenWhoStutter,88,224,WomenWhoStutter_88_224.wav,2,1
26514,WomenWhoStutter,89,6,WomenWhoStutter_89_6.wav,1,1
26515,WomenWhoStutter,89,7,WomenWhoStutter_89_7.wav,1,
26516,WomenWhoStutter,89,8,WomenWhoStutter_89_8.wav,1,
26518,WomenWhoStutter,89,10,WomenWhoStutter_89_10.wav,2,1
26520,WomenWhoStutter,89,12,WomenWhoStutter_89_12.wav,1,
26525,WomenWhoStutter,89,17,WomenWhoStutter_89_17.wav,1,
26542,WomenWhoStutter,89,34,WomenWhoStutter_89_34.wav,1,
26548,WomenWhoStutter,90,0,WomenWhoStutter_90_0.wav,3,
26553,WomenWhoStutter,90,5,WomenWhoStutter_90_5.wav,2,1
26555,WomenWhoStutter,90,7,WomenWhoStutter_90_7.wav,1,
26556,WomenWhoStutter,90,8,WomenWhoStutter_90_8.wav,3,1
26561,WomenWhoStutter,90,13,WomenWhoStutter_90_13.wav,1,
26562,WomenWhoStutter,90,14,WomenWhoStutter_90_14.wav,3,
26563,WomenWhoStutter,90,15,WomenWhoStutter_90_15.wav,3,1
26567,WomenWhoStutter,90,19,WomenWhoStutter_90_19.wav,2,1
26568,WomenWhoStutter,90,20,WomenWhoStutter_90_20.wav,1,
26576,WomenWhoStutter,90,28,WomenWhoStutter_90_28.wav,3,
26578,WomenWhoStutter,90,30,WomenWhoStutter_90_30.wav,1,
26583,WomenWhoStutter,90,35,WomenWhoStutter_90_35.wav,3,1
26585,WomenWhoStutter,90,37,WomenWhoStutter_90_37.wav,1,1
26589,WomenWhoStutter,91,1,WomenWhoStutter_91_1.wav,2,1
26598,WomenWhoStutter,91,10,WomenWhoStutter_91_10.wav,1,1
26602,WomenWhoStutter,91,14,WomenWhoStutter_91_14.wav,3,
26603,WomenWhoStutter,91,15,WomenWhoStutter_91_15.wav,3,1
26605,WomenWhoStutter,91,17,WomenWhoStutter_91_17.wav,2,1
26612,WomenWhoStutter,91,24,WomenWhoStutter_91_24.wav,2,
26618,WomenWhoStutter,91,30,WomenWhoStutter_91_30.wav,3,1
26621,WomenWhoStutter,91,33,WomenWhoStutter_91_33.wav,3,
26625,WomenWhoStutter,91,37,WomenWhoStutter_91_37.wav,1,
26626,WomenWhoStutter,91,38,WomenWhoStutter_91_38.wav,3,
26629,WomenWhoStutter,92,1,WomenWhoStutter_92_1.wav,2,1
26630,WomenWhoStutter,92,2,WomenWhoStutter_92_2.wav,2,
26631,WomenWhoStutter,92,3,WomenWhoStutter_92_3.wav,3,1
26633,WomenWhoStutter,92,5,WomenWhoStutter_92_5.wav,1,
26640,WomenWhoStutter,92,12,WomenWhoStutter_92_12.wav,3,
26643,WomenWhoStutter,92,15,WomenWhoStutter_92_15.wav,2,1
26646,WomenWhoStutter,92,18,WomenWhoStutter_92_18.wav,2,1
26647,WomenWhoStutter,92,19,WomenWhoStutter_92_19.wav,1,1
26648,WomenWhoStutter,92,20,WomenWhoStutter_92_20.wav,1,1
26653,WomenWhoStutter,92,25,WomenWhoStutter_92_25.wav,2,1
26655,WomenWhoStutter,92,27,WomenWhoStutter_92_27.wav,3,1
26659,WomenWhoStutter,92,31,WomenWhoStutter_92_31.wav,2,1
26660,WomenWhoStutter,92,32,WomenWhoStutter_92_32.wav,1,
26662,WomenWhoStutter,92,34,WomenWhoStutter_92_34.wav,3,1
26667,WomenWhoStutter,92,39,WomenWhoStutter_92_39.wav,2,
26677,WomenWhoStutter,93,9,WomenWhoStutter_93_9.wav,1,
26679,WomenWhoStutter,93,11,WomenWhoStutter_93_11.wav,2,1
26680,WomenWhoStutter,93,12,WomenWhoStutter_93_12.wav,1,
26683,WomenWhoStutter,93,15,WomenWhoStutter_93_15.wav,2,
26684,WomenWhoStutter,93,16,WomenWhoStutter_93_16.wav,2,
26685,WomenWhoStutter,93,17,WomenWhoStutter_93_17.wav,1,
26687,WomenWhoStutter,93,19,WomenWhoStutter_93_19.wav,1,1
26688,WomenWhoStutter,93,20,WomenWhoStutter_93_20.wav,1,
26689,WomenWhoStutter,93,21,WomenWhoStutter_93_21.wav,3,1
26696,WomenWhoStutter,93,28,WomenWhoStutter_93_28.wav,1,1
26698,WomenWhoStutter,93,30,WomenWhoStutter_93_30.wav,1,
26704,WomenWhoStutter,93,36,WomenWhoStutter_93_36.wav,1,
26705,WomenWhoStutter,93,37,WomenWhoStutter_93_37.wav,3,1
26707,WomenWhoStutter,93,39,WomenWhoStutter_93_39.wav,3,1
26710,WomenWhoStutter,94,2,WomenWhoStutter_94_2.wav,2,
26712,WomenWhoStutter,94,4,WomenWhoStutter_94_4.wav,1,
26714,WomenWhoStutter,94,6,WomenWhoStutter_94_6.wav,1,1
26720,WomenWhoStutter,94,12,WomenWhoStutter_94_12.wav,3,
26721,WomenWhoStutter,94,13,WomenWhoStutter_94_13.wav,3,
26722,WomenWhoStutter,94,14,WomenWhoStutter_94_14.wav,1,
26726,WomenWhoStutter,94,18,WomenWhoStutter_94_18.wav,1,
26727,WomenWhoStutter,94,19,WomenWhoStutter_94_19.wav,3,
26735,WomenWhoStutter,94,27,WomenWhoStutter_94_27.wav,3,1
26736,WomenWhoStutter,94,28,WomenWhoStutter_94_28.wav,2,
26739,WomenWhoStutter,94,31,WomenWhoStutter_94_31.wav,3,
26743,WomenWhoStutter,94,35,WomenWhoStutter_94_35.wav,3,1
26747,WomenWhoStutter,94,39,WomenWhoStutter_94_39.wav,2,1
26749,WomenWhoStutter,95,1,WomenWhoStutter_95_1.wav,2,1
26751,WomenWhoStutter,95,3,WomenWhoStutter_95_3.wav,2,
26752,WomenWhoStutter,95,4,WomenWhoStutter_95_4.wav,2,
26753,WomenWhoStutter,95,5,WomenWhoStutter_95_5.wav,3,1
26756,WomenWhoStutter,95,8,WomenWhoStutter_95_8.wav,1,
26760,WomenWhoStutter,95,12,WomenWhoStutter_95_12.wav,1,1
26761,WomenWhoStutter,95,13,WomenWhoStutter_95_13.wav,3,
26765,WomenWhoStutter,95,17,WomenWhoStutter_95_17.wav,1,
26770,WomenWhoStutter,95,22,WomenWhoStutter_95_22.wav,1,
26772,WomenWhoStutter,95,24,WomenWhoStutter_95_24.wav,1,1
26779,WomenWhoStutter,95,31,WomenWhoStutter_95_31.wav,2,1
26782,WomenWhoStutter,95,34,WomenWhoStutter_95_34.wav,3,1
26785,WomenWhoStutter,95,37,WomenWhoStutter_95_37.wav,3,1
26786,WomenWhoStutter,95,38,WomenWhoStutter_95_38.wav,3,1
26792,WomenWhoStutter,96,4,WomenWhoStutter_96_4.wav,1,
26797,WomenWhoStutter,96,9,WomenWhoStutter_96_9.wav,1,
26803,WomenWhoStutter,96,15,WomenWhoStutter_96_15.wav,2,
26813,WomenWhoStutter,96,25,WomenWhoStutter_96_25.wav,3,1
26815,WomenWhoStutter,96,27,WomenWhoStutter_96_27.wav,3,1
26819,WomenWhoStutter,96,31,WomenWhoStutter_96_31.wav,3,1
26825,WomenWhoStutter,96,37,WomenWhoStutter_96_37.wav,2,1
26826,WomenWhoStutter,96,38,WomenWhoStutter_96_38.wav,3,1
26831,WomenWhoStutter,96,43,WomenWhoStutter_96_43.wav,1,1
26833,WomenWhoStutter,96,45,WomenWhoStutter_96_45.wav,3,1
26835,WomenWhoStutter,96,47,WomenWhoStutter_96_47.wav,3,1
26842,WomenWhoStutter,96,54,WomenWhoStutter_96_54.wav,1,
26843,WomenWhoStutter,96,55,WomenWhoStutter_96_55.wav,1,
26845,WomenWhoStutter,96,57,WomenWhoStutter_96_57.wav,3,1
26854,WomenWhoStutter,96,66,WomenWhoStutter_96_66.wav,3,1
26861,WomenWhoStutter,96,73,WomenWhoStutter_96_73.wav,3,1
26876,WomenWhoStutter,96,88,WomenWhoStutter_96_88.wav,3,1
26878,WomenWhoStutter,96,90,WomenWhoStutter_96_90.wav,1,
26885,WomenWhoStutter,96,97,WomenWhoStutter_96_97.wav,2,1
26889,WomenWhoStutter,96,101,WomenWhoStutter_96_101.wav,1,
26895,WomenWhoStutter,96,107,WomenWhoStutter_96_107.wav,2,1
